STATION_NAME,DATE,HOURLYDRYBULBTEMPF,HOURLYWETBULBTEMPF,HOURLYRelativeHumidity,NORMALIZED_TEMPERATURE
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 11:48,90,64,21,84.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 13:50,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 14:50,91,63,18,85.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 15:50,90,63,20,84.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 16:50,90,63,20,84.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-26 17:50,84,59,20,79.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 06:51,72,59,44,66.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 07:51,77,60,36,70.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 08:46,81,62,32,74.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 10:45,90,62,17,85.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 11:45,91,62,16,86.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 12:49,93,63,16,88.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 13:50,93,65,19,87.68
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 14:50,95,65,18,89.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-27 16:53,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 06:50,72,59,44,66.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 07:50,77,60,34,71.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 08:50,82,61,28,76.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 10:50,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 11:50,93,65,20,87.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 12:50,97,66,17,91.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 13:46,99,67,16,93.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 14:51,99,67,16,93.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 15:48,95,66,19,89.49
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 16:54,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 17:49,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-28 18:51,84,61,23,78.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 05:49,66,54,43,60.84
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 06:48,72,57,38,66.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 07:51,77,59,32,71.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 08:45,82,61,26,76.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 11:47,95,65,16,90.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 12:51,99,65,14,94.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 13:51,99,65,14,94.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 14:50,99,65,14,94.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 15:50,99,64,12,94.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 16:48,95,61,11,91.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 17:47,91,63,17,86.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 18:50,84,59,20,79.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-29 19:47,81,61,30,75.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 05:45,64,55,56,58.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 06:51,68,59,56,62.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 07:51,73,60,44,67.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 08:46,79,63,39,72.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 09:49,84,63,29,77.91
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 10:48,90,62,18,84.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 11:52,95,62,11,91.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 12:48,99,64,12,94.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 13:51,99,64,11,95.15
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 16:49,95,64,15,90.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 17:47,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 18:52,86,64,27,80.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-30 19:47,82,63,32,75.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 05:45,68,60,60,63.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 06:51,70,61,57,64.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 07:51,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 08:46,81,65,39,74.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 09:45,84,64,31,77.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 10:47,88,63,24,82.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 11:45,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 12:52,95,65,16,90.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 13:50,95,65,16,90.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 16:50,73,61,47,67.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 17:50,86,64,29,79.62
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 18:50,82,64,35,75.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-08-31 19:50,79,63,39,72.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 05:50,64,55,56,58.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 06:50,68,57,49,62.61
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 07:50,75,58,34,69.22
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 08:50,81,61,28,75.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 09:50,86,62,22,80.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 10:52,90,61,16,85.36
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 11:50,93,60,11,89.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 12:50,95,62,12,91.04
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 13:50,97,63,12,92.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 14:50,97,63,13,92.58
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 15:47,95,64,15,90.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 16:50,91,66,24,85.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 17:50,86,66,33,79.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 18:50,82,65,40,75.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-01 19:47,79,64,45,72.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 05:50,61,51,48,56.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 06:52,64,56,60,59.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 07:47,68,61,69,63.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 08:50,73,63,57,67.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 09:48,77,64,47,70.89
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 10:50,84,65,33,77.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 11:47,90,64,22,84.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 12:47,93,63,16,88.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 13:47,95,65,18,89.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 14:47,95,65,16,90.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 15:50,93,65,20,87.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 16:50,90,68,31,83.18
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 18:50,79,66,51,72.37
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-02 19:50,75,65,57,69.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 05:51,64,62,88,62.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 07:51,66,63,83,63.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 09:47,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 10:50,81,65,42,74.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 11:45,84,65,33,77.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 12:47,90,67,27,83.78999999999999
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 13:50,90,65,24,84.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 14:50,91,66,24,85.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 15:51,90,67,29,83.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 16:50,86,66,33,79.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 17:50,82,65,37,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 18:50,77,64,47,70.89
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-03 19:50,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 05:50,64,61,83,61.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 06:50,64,61,83,61.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 07:50,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 08:50,68,63,73,64.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 09:50,72,64,65,66.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 10:46,73,64,61,67.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-04 11:50,77,65,51,70.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-06 18:50,86,67,35,79.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-06 19:47,82,65,37,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 05:51,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 06:45,79,64,45,72.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 07:49,84,66,35,77.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 08:46,91,68,30,84.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 09:49,95,69,26,88.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 10:51,95,69,26,88.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 11:45,90,70,36,82.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 12:50,77,71,74,72.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 13:47,81,72,66,75.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 14:50,86,72,52,78.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 15:47,90,73,43,82.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 16:50,90,70,36,82.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 17:50,88,71,43,80.69
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 18:50,84,67,40,77.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-07 19:50,82,65,40,75.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 05:50,73,62,53,67.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 06:50,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 07:50,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 08:50,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 09:53,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 10:50,77,65,51,70.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 11:50,81,66,45,74.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 12:50,79,64,42,72.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 13:49,82,65,37,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 14:50,86,66,33,79.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 15:50,84,66,35,77.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 17:50,82,65,40,75.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 18:50,77,66,54,71.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-08 19:52,79,65,48,72.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 05:52,70,61,57,64.87
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 06:47,73,60,44,67.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 07:50,75,61,41,69.26
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 08:47,79,62,37,72.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 09:50,82,61,26,76.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 10:50,84,63,29,77.91
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 11:50,88,63,24,82.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 13:50,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 14:50,99,67,16,93.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 15:50,90,62,18,84.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-09 16:53,86,61,20,81.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 06:51,66,55,49,60.61
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 07:45,73,58,36,67.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 08:48,77,59,32,71.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 10:48,88,62,19,83.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 11:49,91,63,17,86.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 12:47,95,63,14,90.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 13:50,97,64,13,92.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 14:50,99,65,13,94.58
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 15:50,97,65,14,92.52
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 16:51,95,64,15,90.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-10 17:48,90,64,22,84.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 05:50,66,57,56,60.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 06:50,70,58,46,64.48
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 07:50,75,59,36,69.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 09:51,88,62,21,82.54
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 10:50,91,63,17,86.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 11:50,95,64,15,90.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 12:50,99,65,14,94.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 13:51,99,65,14,94.24
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 14:47,99,67,16,93.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 15:46,95,66,19,89.49
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 16:51,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 17:49,88,63,24,82.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-11 18:45,84,63,29,77.91
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-12 05:53,66,57,56,60.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-12 06:48,72,60,50,66.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-12 08:55,86,63,25,80.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-12 09:47,90,64,22,84.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-12 10:53,93,65,20,87.4
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-14 15:52,100,67,16,94.72
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-14 16:47,99,68,18,93.42
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-14 17:50,95,66,19,89.49
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-14 18:50,91,64,20,85.6
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-14 19:49,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 05:50,73,60,44,67.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 06:59,79,64,42,72.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 07:47,84,63,29,77.91
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 08:47,91,64,21,85.33
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 09:48,99,67,17,93.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 10:53,102,68,15,96.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 11:47,102,68,15,96.9
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 16:51,100,67,15,95.05
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-15 17:50,95,66,19,89.49
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 05:48,72,59,47,65.89
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 06:47,81,62,32,74.92
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 07:50,68,58,53,62.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 08:48,93,68,26,86.5
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 09:47,95,71,30,87.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 10:53,99,72,27,91.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 11:47,100,71,22,93.62
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 12:47,104,71,19,97.73
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 13:47,100,70,21,93.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 14:47,95,71,30,87.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-16 15:52,91,68,28,84.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 05:51,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 06:48,81,66,45,74.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 07:45,84,67,40,77.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 08:46,90,70,36,82.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 09:47,91,69,32,83.96
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 10:48,93,70,30,86.1
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 13:51,99,71,24,92.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 14:49,97,70,25,90.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 16:53,91,68,28,84.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-17 17:47,88,66,29,81.62
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 05:50,68,60,64,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 06:50,68,61,69,63.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 07:50,73,62,53,67.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 08:53,75,63,50,69.0
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 09:50,79,64,45,72.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 10:50,81,65,42,74.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 11:50,82,64,35,75.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 12:50,84,64,31,77.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 13:49,84,66,35,77.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 15:45,84,66,37,77.34
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 16:51,82,66,42,75.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 17:51,77,65,51,70.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-18 18:55,73,64,61,67.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 05:51,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 06:51,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 07:45,68,63,73,64.35
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 08:51,68,61,69,63.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 09:47,72,63,61,66.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 10:53,73,62,53,67.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 11:50,79,64,45,72.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 12:53,82,65,40,75.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 13:48,82,64,35,75.7
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 14:48,84,64,31,77.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 15:48,84,64,31,77.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 16:40,84,64,31,77.8
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 17:48,77,64,47,70.89
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 18:50,73,62,53,67.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-19 19:50,72,63,61,66.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 05:51,64,60,78,60.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 06:51,64,61,83,61.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 07:48,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 08:46,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 10:48,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 11:50,79,65,48,72.28
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 12:50,81,66,45,74.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 14:51,82,65,37,75.71
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 15:50,82,65,40,75.2
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 16:50,81,66,45,74.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 17:50,75,69,74,70.56
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 18:49,73,63,57,67.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-20 19:49,72,63,61,66.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 05:53,64,60,78,60.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 06:49,64,60,78,60.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 07:45,64,61,83,61.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 08:46,66,62,78,62.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 09:47,68,61,69,63.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 10:49,72,63,61,66.51
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 11:49,75,64,54,69.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 12:50,79,64,45,72.25
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 13:47,81,63,34,74.88
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 14:52,84,62,27,78.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 15:50,84,62,27,78.06
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 16:50,82,61,28,76.12
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 17:50,77,61,39,70.76
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 18:50,73,62,53,67.17
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-21 19:50,72,62,57,66.3
SAN BERNARDINO INTERNATIONAL AIRPORT CA US,2014-09-22 05:50,59,54,72,55.4
